"Time","sensor-readings.reading"
1652822856000,41.1
1652825886000,43.1
1652828466000,45.1
1652830806000,47.1
1652833101000,49.1
1652835261000,51.1
1652838141000,53.1
1652840856000,55.1
1652843826000,57.1
1652846916000,59.1
1652858841000,57.1
1652861691000,55.1
1652864391000,53.1
1652866356000,51.1
1652869011000,49.1
1652871801000,47.1
1652873781000,45.1
1652876631000,43.1
1652879916000,41.1
1652885196000,39.1
1652892921000,37.1
1652910921000,39.1
1652914836000,41.1
1652919561000,43.1
1652924106000,45.1
1652928231000,47.1
1652931891000,49.1
1652935056000,51.1
1652939271000,53.1
1652946742000,51.1
1652950072000,49.1
1652953311000,47.1
1652956431000,45.1
1652959476000,43.1
1652962176000,41.1
1652965656000,39.1
1652969586000,37.1
1652973876000,35.1
1652979771000,33.1
1652993796000,35.1
1652997276000,37.1
1653000831000,39.1
1653004086000,41.1
1653007221000,43.1
1653010191000,45.1
1653013296000,47.1
1653016071000,49.1
1653019431000,51.1
1653022836000,53.1
1653025176000,55.1
1653033201000,57.1
1653037716000,55.1
1653039246000,53.1
1653041136000,51.1
1653042756000,49.1
1653044376000,47.1
1653046446000,45.1
1653048636000,43.1
1653051081000,41.1
1653054276000,39.1
1653058746000,37.1
1653070117000,39.1
1653073131000,41.1
1653075577000,43.1
1653077931000,45.1
1653080182000,47.1
1653082072000,49.1
1653083811000,51.1
1653085612000,53.1
1653087681000,55.1
1653089377000,57.1
1653097686000,55.1
1653130176000,53.1
1653132681000,51.1
1653134436000,49.1
1653136986000,47.1
1653139536000,45.1
1653143166000,43.1
1653149946000,41.1
1653155421000,39.1
1653160536000,41.1
1653162996000,43.1
1653165801000,45.1
1653168966000,47.1
1653173916000,49.1
1653180441000,51.1
1653184386000,53.1
1653187627000,55.1
1653191212000,57.1
1653211566000,55.1
1653215181000,53.1
1653218691000,51.1
1653221856000,49.1
1653225606000,47.1
1653230061000,45.1
1653236661000,43.1
1653247026000,45.1
1653251256000,47.1
1653256731000,49.1
1653266496000,51.1
1653272976000,53.1
1653280731000,55.1
1653285636000,57.1
1653290556000,59.1
1653298206000,57.1
1653300813000,0
1653300947000,56.2
1653304532000,54.2
1653308177000,52.2
1653313023000,50.2
1653331668000,52.2
1653335478000,54.2
1653339003000,56.2
1653342528000,58.2
1653344268000,60.2
1653345753000,62.2
