"Time","sensor-readings.reading"
1651488145000,0
1651488147000,1
1651488298000,0
1651488339000,1
1651488348000,0
1651488359000,1
1651488374000,0
1651488383000,1
1651488392000,0
1651489538000,1
1651489569000,0
1651489618000,1
1651489635000,0
1651489636000,1
1651489643000,0
1651495315000,1
1651495349000,0
1651495364000,1
1651495380000,0
1651495414000,1
1651496303000,0
1651496308000,1
1651496314000,0
1651496335000,1
1651496361000,0
1651496472000,1
1651496678000,0
1651497571000,1
1651497905000,0
1651497973000,1
1651498053000,0
1651498209000,1
1651498234000,0
1651498482000,1
1651498491000,0
1651498498000,1
1651498509000,0
1651498512000,1
1651498540000,0
1651498562000,1
1651498571000,0
1651498574000,1
1651498606000,0
1651550670000,1
1651588544000,0
1651589593000,1
1651589602000,0
1651590664000,1
1651590780000,0
1651591182000,1
1651591211000,0
1651591411000,1
1651591506000,0
1651591874000,1
1651594735000,0
1651637168000,1
1651666012000,0
1651667926000,1
1651667950000,0
1651667971000,1
1651667982000,0
1651668127000,1
1651669755000,0
1651723437000,1
1651723629000,0
1651723684000,1
1651723909000,0
1651724508000,1
1651724580000,0
1651724731000,1
1651746636000,0
1651746674000,1
1651746915000,0
1651746917000,1
1651747290000,0
1651747419000,1
1651747424000,0
1651747526000,1
1651747707000,0
1651747723000,1
1651752261000,0
1651752268000,1
1651752389000,0
1651752422000,1
1651752425000,0
1651752429000,1
1651752450000,0
1651752542000,1
1651752544000,0
1651752548000,1
1651752581000,0
1651752631000,1
1651752826000,0
1651752881000,1
1651753762000,0
1651753769000,1
1651753811000,0
1651754373000,1
1651754985000,0
1651754997000,1
1651755002000,0
1651755027000,1
1651755362000,0
1651755379000,1
1651755485000,0
1651755488000,1
1651755498000,0
1651755571000,1
1651755856000,0
1651755866000,1
1651755927000,0
1651755949000,1
1651756119000,0
1651756233000,1
1651756241000,0
1651756367000,1
1651756538000,0
1651756798000,1
1651756809000,0
1651756876000,1
1651757614000,0
1651814653000,0
1651996710000,1
1651996718000,0
1651996790000,1
1651996804000,0
1651996833000,1
1651996867000,0
1651996875000,1
1651996879000,0
1651996998000,1
1651997254000,0
1651997269000,1
1651997286000,0
1651997300000,1
1651997312000,0
1651997316000,1
1651997350000,0
1651997367000,1
1651997522000,0
1651997529000,1
1651997580000,0
1651997586000,1
1651997614000,0
1651997634000,1
1651997662000,0
1651997666000,1
1651997673000,0
1651997680000,1
1651997685000,0
1651997694000,1
1651997732000,0
1651997765000,1
1651997779000,0
1651997783000,1
1651997799000,0
1651997803000,1
1651997819000,0
1651997821000,1
1651997830000,0
1651997899000,1
1651997913000,0
1651997941000,1
1651997949000,0
1651997966000,1
1651997993000,0
1651997996000,1
1651998019000,0
1651998023000,1
1651998027000,0
1651998030000,1
1651998038000,0
1651998057000,1
1651998407000,0
1651998412000,1
1651998749000,0
1651999244000,1
1651999396000,0
1652000007000,1
1652000044000,0
1652000066000,1
1652000090000,0
1652000100000,1
1652000114000,0
1652000460000,1
1652000532000,0
1652000543000,1
1652000819000,0
1652001965000,1
1652001994000,0
1652002062000,1
1652002087000,0
1652002091000,1
1652002158000,0
1652002179000,1
1652002255000,0
1652002263000,1
1652002405000,0
1652002441000,1
1652002529000,0
1652003492000,1
1652003652000,0
1652003723000,1
1652004397000,0
1652004406000,1
1652004446000,0
1652004463000,1
1652004470000,0
1652004528000,1
1652004696000,0
1652005000000,1
1652005322000,0
1652005857000,1
1652006148000,0
1652010022000,1
1652010070000,0
1652010235000,1
1652010270000,0
1652010286000,1
1652010870000,0
1652010879000,1
1652010940000,0
1652010954000,1
1652011124000,0
1652011189000,1
1652011237000,0
1652011267000,1
1652012020000,0
1652012369000,1
1652012434000,0
1652012472000,1
1652015581000,0
1652016642000,1
1652016675000,0
1652016678000,1
1652016702000,0
1652086619000,1
1652086623000,0
1652086810000,1
1652086822000,0
1652087219000,1
1652087238000,0
1652087275000,1
1652094032000,0
1652094376000,1
1652094392000,0
1652094412000,1
1652094437000,0
1652094478000,1
1652095113000,0
1652098027000,1
1652098545000,0
1652098823000,1
1652099406000,0
1652099564000,1
1652099901000,0
1652100171000,1
1652100348000,0
1652100798000,1
1652101474000,0
1652103146000,1
1652103502000,0
1652103653000,1
1652104502000,0
1652105255000,1
1652105696000,0
1652105731000,1
1652106391000,0
1652106563000,1
1652106643000,0
1652106653000,1
1652106863000,0
1652107116000,1
1652109773000,0
1652109896000,1
1652113202000,0
1652155027000,1
1652182090000,0
1652182424000,1
1652183499000,0
1652183535000,1
1652183552000,0
1652183751000,1
1652187822000,0
1652187843000,1
1652189333000,0
1652189402000,1
1652189525000,0
1652189551000,1
1652189579000,0
1652189582000,1
1652189903000,0
1652190000000,1
1652190022000,0
1652190051000,1
1652190883000,0
1652190895000,1
1652190926000,0
1652190964000,1
1652191058000,0
1652191061000,1
1652191068000,0
1652191074000,1
1652192646000,0
1652192678000,1
1652192683000,0
1652192689000,1
1652192747000,0
1652193404000,1
1652193451000,0
1652193467000,1
1652193614000,0
1652193975000,1
1652193977000,0
1652193980000,1
1652196622000,0
1652196965000,1
1652196993000,0
1652197143000,1
1652197151000,0
1652197171000,1
1652197512000,0
1652197547000,1
1652197643000,0
1652197696000,1
1652198396000,0
1652198521000,1
1652198694000,0
1652199174000,1
1652199268000,0
1652241221000,1
1652268436000,0
1652268474000,1
1652270630000,0
1652270651000,1
1652286081000,0
1652327572000,1
1652329318000,0
1652329874000,1
1652329962000,0
1652330128000,1
1652330386000,0
1652330432000,1
1652353629000,0
1652353631000,1
1652353634000,0
1652353683000,1
1652353712000,0
1652353771000,1
1652353795000,0
1652353893000,1
1652353900000,0
1652354002000,1
1652354077000,0
1652354082000,1
1652354103000,0
1652354108000,1
1652354136000,0
1652354158000,1
1652354164000,0
1652354173000,1
1652354182000,0
1652354345000,1
1652354662000,0
1652354734000,1
1652354754000,0
1652354854000,1
1652354865000,0
1652354871000,1
1652355548000,0
1652355684000,1
1652355722000,0
1652356026000,1
1652356100000,0
1652356314000,1
1652356319000,0
1652356321000,1
1652356326000,0
1652356330000,1
1652356393000,0
1652356396000,1
1652356454000,0
1652356459000,1
1652356486000,0
1652357428000,1
1652359741000,0
1652359749000,1
1652359900000,0
1652359908000,1
1652359920000,0
1652360056000,1
1652360201000,0
1652360202000,1
1652361228000,0
1652361934000,1
1652361940000,0
1652361942000,1
1652362043000,0
1652362047000,1
1652362525000,0
1652362602000,1
1652362615000,0
1652362671000,1
1652362673000,0
1652362750000,1
1652362875000,0
1652365371000,1
1652366208000,0
1652366341000,1
1652366704000,0
1652367161000,1
1652367240000,0
1652367555000,1
1652368105000,0
1652368117000,1
1652371935000,0
1652371948000,1
1652372432000,0
1652425937000,1
1652425951000,0
1652425955000,1
1652425969000,0
1652425995000,1
1652426022000,0
1652426026000,1
1652426040000,0
1652426064000,1
1652426084000,0
1652432524000,1
1652432566000,0
1652432608000,1
1652432623000,0
1652432627000,1
1652432653000,0
1652432679000,1
1652432695000,0
1652432697000,1
1652432699000,0
1652432725000,1
1652432736000,0
1652433282000,1
1652433290000,0
1652434074000,1
1652434087000,0
1652434105000,1
1652434223000,0
1652434229000,1
1652435002000,0
1652435011000,1
1652435030000,0
1652435054000,1
1652435275000,0
1652435293000,1
1652435372000,0
1652435633000,1
1652435636000,0
1652435639000,1
1652435663000,0
1652435678000,1
1652435703000,0
1652435760000,1
1652435800000,0
1652435804000,1
1652435808000,0
1652435813000,1
1652435841000,0
1652435849000,1
1652435856000,0
1652435874000,1
1652435888000,0
1652435946000,1
1652435956000,0
1652435978000,1
1652436016000,0
1652436102000,1
1652436157000,0
1652436159000,1
1652436163000,0
1652436267000,1
1652436272000,0
1652436285000,1
1652436287000,0
1652436353000,1
1652436357000,0
1652436372000,1
1652436382000,0
1652436668000,1
1652436674000,0
1652436967000,1
1652436994000,0
1652437089000,1
1652437094000,0
1652437132000,1
1652437138000,0
1652437142000,1
1652437184000,0
1652437189000,1
1652437203000,0
1652437212000,1
1652437250000,0
1652437474000,1
1652437488000,0
1652437539000,1
1652437607000,0
1652437610000,1
1652437714000,0
1652437719000,1
1652437744000,0
1652437760000,1
1652437765000,0
1652437831000,1
1652437843000,0
1652437899000,1
1652437904000,0
1652438031000,1
1652438055000,0
1652438224000,1
1652438225000,0
1652438228000,1
1652438230000,0
1652438348000,1
1652438350000,0
1652439605000,1
1652439616000,0
1652439624000,1
1652439642000,0
1652439654000,1
1652439673000,0
1652440771000,1
1652440774000,0
1652440782000,1
1652440785000,0
1652440789000,1
1652440797000,0
1652441580000,1
1652441582000,0
1652441712000,1
1652441725000,0
1652442588000,1
1652442598000,0
1652442608000,1
1652442630000,0
1652444177000,1
1652444184000,0
1652444782000,1
1652444799000,0
1652444837000,1
1652444840000,0
1652450223000,1
1652452209000,0
1652452212000,1
1652452238000,0
