"Time","sensor-readings.reading"
1651414326000,10.6
1651414671000,10.3
1651414821000,10
1651415076000,9.6
1651415707000,10
1651415766000,10.4
1651415826000,10.7
1651415887000,11.1
1651416006000,11.5
1651416351000,11.1
1651416426000,10.8
1651416516000,10.5
1651416681000,10.1
1651417266000,9.8
1651417446000,9.5
1651417776000,9.1
1651418317000,8.7
1651418361000,8.4
1651418496000,7.7
1651418601000,7.3
1651418706000,7
1651418931000,6.6
1651419231000,6.2
1651420056000,6.6
1651421106000,6.2
1651421647000,5.8
1651421781000,5.5
1651422006000,5.1
1651422546000,5.5
1651423191000,5.1
1651423596000,4.7
1651424571000,5.1
1651425591000,4.7
1651427496000,5.1
1651436211000,5.5
1651439166000,5.8
1651439556000,5.5
1651442496000,5.8
1651443186000,6.2
1651443936000,5.8
1651447296000,5.5
1651448331000,5.8
1651451136000,6.2
1651451781000,5.8
1651452471000,6.2
1651454166000,6.6
1651455561000,6.2
1651456431000,6.6
1651456596000,7
1651456746000,7.3
1651456971000,7
1651458786000,6.6
1651459146000,6.2
1651462836000,6.6
1651465371000,7
1651465971000,7.3
1651468491000,7.7
1651469286000,8.1
1651469556000,8.7
1651469931000,9.1
1651470096000,8.7
1651470186000,8.4
1651470471000,8.7
1651471161000,9.1
1651473501000,8.7
1651473921000,9.1
1651477836000,9.7
1651478001000,10.1
1651478211000,10.5
1651478331000,10.8
1651478526000,11.1
1651478991000,11.5
1651479096000,11.8
1651479186000,12.1
1651479441000,12.5
1651479486000,12.8
1651479756000,13.1
1651479876000,12.8
1651479921000,12.5
1651480011000,12.1
1651480086000,11.7
1651480131000,11.4
1651480641000,11.7
1651480746000,11.4
1651481076000,11.7
1651481286000,12.1
1651481406000,12.5
1651482186000,12.8
1651482501000,12.5
1651482771000,12.8
1651482936000,12.5
1651483671000,12.8
1651483716000,13.1
1651483986000,12.8
1651484046000,12.5
1651484181000,12.8
1651484271000,13.1
1651484391000,12.8
1651484511000,12.5
1651484721000,12.8
1651484766000,13.1
1651484811000,13.5
1651484916000,13.8
1651485126000,13.5
1651485186000,13.1
1651485261000,12.8
1651485381000,13.1
1651485456000,13.5
1651485801000,13.8
1651485861000,14.1
1651486206000,13.8
1651486566000,14.1
1651487136000,14.5
1651487211000,14.8
1651487271000,15.1
1651487331000,15.5
1651487556000,15.8
1651487841000,15.5
1651487916000,15.1
1651488021000,14.8
1651488411000,15.1
1651488831000,14.8
1651488891000,14.5
1651489086000,14.1
1651489161000,13.8
1651489206000,13.5
1651489521000,13.8
1651489596000,14.1
1651489806000,13.8
1651490151000,13.5
1651490451000,13.1
1651490511000,12.8
1651490556000,12.5
1651490631000,12.1
1651490901000,11.8
1651491156000,11.5
1651491276000,11.8
1651491861000,12.1
1651492341000,11.8
1651493136000,11.5
1651493601000,11.1
1651493706000,10.8
1651494096000,10.5
1651494246000,10.1
1651494411000,9.8
1651494531000,9.5
1651495656000,9.8
1651495776000,10.1
1651496946000,9.8
1651497036000,9.5
1651497276000,9.1
1651498011000,9.7
1651499046000,9.4
1651501236000,8.7
1651501326000,8.4
1651501491000,7.7
1651501566000,7.3
1651501626000,7
1651501731000,6.6
1651501866000,6.2
1651502796000,5.7
1651502871000,5.3
1651502961000,5
1651503666000,4.6
1651505121000,5
1651506801000,5.3
1651507536000,5.7
1651512081000,6.1
1651521666000,6.5
1651522131000,6.8
1651522236000,7.2
1651522401000,6.8
1651522461000,6.5
1651522551000,6.1
1651522701000,5.7
1651523076000,6.1
1651523751000,5.7
1651527816000,5.3
1651528386000,5
1651532151000,4.6
1651537446000,5
1651537941000,4.6
1651542337000,5
1651543086000,4.6
1651544916000,3.9
1651547332000,4.3
1651549507000,3.9
1651549821000,4.3
1651552132000,5
1651552327000,5.3
1651553436000,5.7
1651553782000,6.1
1651554022000,6.5
1651554547000,6.8
1651554712000,7.2
1651555146000,7.6
1651556017000,8
1651556136000,8.3
1651556272000,8.7
1651556392000,9.1
1651557756000,9.7
1651559257000,10.1
1651559557000,10.5
1651559706000,10.8
1651559812000,11.1
1651560037000,11.5
1651560606000,11.8
1651560831000,11.5
1651561657000,11.8
1651561867000,12.1
1651562031000,11.8
1651562632000,12.1
